"Ver_Seg","Status","LDate","Litho","Rec_Price","NumCores","NumThreads","ProcBaseMem","MaxTurboFreq","TDP","MaxMemSize","MaxMemBW","GraphicBaseFreq","GraphicMaxDFreq","MaxNumPCIExpressLanes","T"
4,4,"Q2'16",14,4672,20,40,2100,"3",140,3143.68,85,NA,NA,32,76
4,4,"Q2'16",14,5895,22,44,2200,"3.3",150,3143.68,85,NA,NA,32,77
4,4,"Q2'16",14,7174,24,48,2200,"3.4",165,3143.68,85,NA,NA,32,79
4,4,"Q2'16",14,6841,10,20,2800,"3.5",165,3143.68,85,NA,NA,32,79
4,4,"Q2'16",14,6841,4,8,3200,"3.5",140,3143.68,85,NA,NA,32,77
4,4,"Q1'17",14,8898,24,48,2400,"3.4",165,3143.68,85,NA,NA,32,79
4,4,"Q2'15",22,2170,12,24,2100,"2.7",115,1576.96,85,NA,NA,32,70
4,4,"Q2'15",22,1502,10,20,1900,NA,115,1576.96,85,NA,NA,32,70
4,4,"Q2'15",22,3003,14,28,2200,"2.8",115,1576.96,85,NA,NA,32,70
4,4,"Q2'15",22,4061,16,32,2200,"3.2",140,1576.96,85,NA,NA,32,75
4,4,"Q2'15",22,4672,16,32,2500,"3.3",165,1576.96,85,NA,NA,32,79
4,4,"Q2'15",22,4672,18,36,2100,"2.9",140,1576.96,85,NA,NA,32,75
4,4,"Q2'15",22,5895,18,36,2300,"3.1",150,1576.96,85,NA,NA,32,77
4,4,"Q2'15",22,6063,18,36,2000,"2.8",115,1576.96,85,NA,NA,32,70
4,4,"Q2'15",22,7174,18,36,2500,"3.3",165,1576.96,85,NA,NA,32,79
4,4,"Q2'15",22,6841,10,20,2800,"3.5",165,1576.96,85,NA,NA,32,79
4,4,"Q2'15",22,6841,4,8,3200,"3.5",140,1576.96,85,NA,NA,32,75
4,4,"Q1'14",22,4227,15,30,2300,"2.9",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,5339,15,30,2500,"3.1",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,6451,15,30,2800,"3.4",155,1576.96,85,NA,NA,32,77
4,4,"Q1'14",22,1223,6,12,1900,NA,105,1576.96,68,NA,NA,32,68
4,4,"Q1'14",22,1446,8,16,2000,"2.5",105,1576.96,68,NA,NA,32,68
4,4,"Q1'14",22,2059,10,20,2200,"2.7",105,1576.96,68,NA,NA,32,68
4,4,"Q1'14",22,2837,12,24,2300,"2.8",105,1576.96,68,NA,NA,32,68
4,4,"Q1'14",22,3838,12,24,2600,"3.2",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,4394,15,30,2300,"2.9",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,5506,15,30,2500,"3.1",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,6619,15,30,2800,"3.4",155,1576.96,85,NA,NA,32,77
4,4,"Q1'14",22,6841,6,12,3400,"3.7",155,1576.96,85,NA,NA,32,77
4,4,"Q1'14",22,6841,10,20,3200,"3.7",155,1576.96,85,NA,NA,32,77
4,4,"Q1'14",22,6841,15,30,2800,"3.4",155,1576.96,85,NA,NA,32,77
4,4,"Q1'14",22,5729,15,30,2200,"2.8",105,1576.96,85,NA,NA,32,68
4,4,"Q1'14",22,5729,15,30,2500,"3.1",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,4616,15,30,2300,"2.9",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,3838,12,12,3000,"3.6",130,1576.96,85,NA,NA,32,73
4,4,"Q1'14",22,3059,12,24,2300,"2.8",105,1576.96,68,NA,NA,32,68
4,3,"Q2'11",32,1334,8,16,2000,"2.27",105,1044.48,NA,NA,NA,NA,64
4,3,"Q2'11",32,1779,8,16,2130,"2.4",105,1044.48,NA,NA,NA,NA,64
4,3,"Q2'11",32,2558,10,20,2000,"2.4",130,1044.48,NA,NA,NA,NA,69
4,3,"Q2'11",32,3670,10,20,2260,"2.67",130,1044.48,NA,NA,NA,NA,69
4,3,"Q2'11",32,4227,10,20,2400,"2.8",130,1044.48,NA,NA,NA,NA,69
4,3,"Q2'11",32,890,6,12,1860,NA,95,2099.2,NA,NA,NA,NA,70
4,3,"Q2'11",32,1446,8,16,2000,"2.27",105,2099.2,NA,NA,NA,NA,64
4,3,"Q2'11",32,2059,8,16,2130,"2.4",105,2099.2,NA,NA,NA,NA,64
4,3,"Q2'11",32,2837,10,20,2000,"2.4",130,2099.2,NA,NA,NA,NA,69
4,3,"Q2'11",32,3838,10,20,2260,"2.67",130,2099.2,NA,NA,NA,NA,69
4,3,"Q2'11",32,4394,10,20,2400,"2.8",130,2099.2,NA,NA,NA,NA,69
4,3,"Q2'11",32,2280,8,16,2130,"2.4",105,4198.4,NA,NA,NA,NA,64
4,3,"Q2'11",32,2280,8,8,2660,"2.8",130,4198.4,NA,NA,NA,NA,69
4,3,"Q2'11",32,3059,10,20,2000,"2.4",130,4198.4,NA,NA,NA,NA,69
4,3,"Q2'11",32,4061,10,20,2260,"2.67",130,4198.4,NA,NA,NA,NA,69
4,3,"Q2'11",32,4172,10,20,2130,"2.53",105,4198.4,NA,NA,NA,NA,64
4,3,"Q2'11",32,4616,10,20,2400,"2.8",130,4198.4,NA,NA,NA,NA,69
3,4,"Q1'15",14,393,2,4,2600,"3.2",15,16,25.6,300,950,12,105
3,4,"Q1'15",14,426,2,4,2200,"3.1",15,16,25.6,300,1000,12,105
1,4,"Q2'15",14,371.5,4,8,3300,"3.7",65,32,25.6,300,1150,16,NA
1,4,"Q2'15",14,348,4,8,3300,"3.8",65,32,29.86,300,1150,16,NA
3,4,"Q2'15",14,378,4,8,2700,"3.5",47,32,25.6,300,1050,16,105
2,4,"Q2'15",14,378,4,8,2600,"3.4",47,32,25.6,300,1000,16,105
3,4,"Q2'15",14,434,4,8,2500,"3.4",47,32,25.6,300,1050,16,105
2,4,"Q2'15",14,435,4,8,2700,"3.4",47,32,25.6,300,1000,16,105
3,4,"Q2'15",14,434,4,8,2700,"3.6",47,32,25.6,300,1100,16,105
3,4,"Q2'15",14,623,4,8,2900,"3.8",47,32,25.6,300,1150,16,105
3,4,"Q1'15",14,393,2,4,2400,"3",15,16,25.6,300,950,12,105
3,4,"Q3'15",14,281,2,4,900,"2.2",4.5,16,29.8,300,850,10,100
1,4,"Q4'15",14,117,2,4,3600,NA,54,64,34.1,350,1050,16,66
3,4,"Q3'15",14,304,2,4,3100,"3.5",28,32,34.1,300,1100,12,100
3,4,"Q3'15",14,304,2,4,2900,"3.3",28,32,34.1,300,1050,12,100
3,4,"Q3'16",14,281,2,4,1000,"2.6",4.5,16,29.8,300,900,10,100
3,4,"Q1'17",14,225,2,4,3000,NA,35,64,34.1,350,950,16,100
3,4,"Q3'16",14,281,2,4,2400,NA,15,32,34.1,300,1000,12,100
3,4,"Q1'17",14,NA,2,4,2800,NA,28,32,34.1,300,1000,12,100
1,4,"Q1'17",14,117,2,4,3900,NA,51,64,NA,350,1100,16,100
2,4,"Q1'17",14,225,2,4,2900,NA,35,64,34.1,350,950,16,100
1,4,"Q1'17",14,117,2,4,3400,NA,35,64,NA,350,1100,16,92
1,4,"Q1'17",14,117,2,4,3400,NA,35,64,34.1,350,1100,16,88
1,4,"Q1'17",14,117,2,4,3900,NA,54,64,34.1,350,1100,16,100
2,4,"Q1'17",14,225,2,4,2100,NA,25,64,34.1,350,950,16,100
3,4,"Q2'17",14,NA,2,4,2700,NA,15,32,34.1,300,1000,12,100
1,4,"Q1'17",14,142.5,2,4,3500,NA,35,64,NA,350,1100,16,92
1,4,"Q1'17",14,142.5,2,4,4000,NA,51,64,NA,350,1150,16,100
1,4,"Q1'17",14,153,2,4,4100,NA,51,64,NA,350,1150,16,100
1,4,"Q1'17",14,173.5,2,4,4200,NA,60,64,NA,350,1150,16,100
3,4,"Q2'17",14,281,2,4,1100,"3",4.5,16,29.8,300,900,10,100
3,4,"Q3'15",14,393,2,4,2500,"3.1",15,32,34.1,300,1050,12,100
3,1,"Q3'15",14,NA,2,4,2200,"3.2",15,32,34.1,300,1050,12,100
3,1,"Q3'15",14,NA,2,4,3300,"3.6",28,32,34.1,300,1100,12,100
3,4,"Q3'15",14,393,2,4,2600,"3.4",15,32,34.1,300,1050,12,100
3,4,"Q3'15",14,415,2,4,2200,"3.4",15,32,34.1,300,1050,12,100
3,4,"Q1'16",14,415,2,4,2400,"3.4",15,32,34.1,300,1050,12,100
3,4,"Q3'15",14,378,4,8,2600,"3.5",45,64,34.1,350,1050,16,100
3,4,"Q1'16",14,434,4,8,2600,"3.5",45,64,34.1,350,950,16,100
1,4,"Q3'15",14,307.5,4,8,3400,"4",65,64,34.1,350,1150,16,71
2,4,"Q4'15",14,303,4,8,2400,"3.4",35,64,34.1,350,1000,16,NA
1,4,"Q3'15",14,303,4,8,2800,"3.6",35,64,34.1,350,1100,16,66
1,4,"Q3'15",14,344.5,4,8,4000,"4.2",91,64,34.1,350,1150,16,64
1,3,"Q2'16",14,NA,4,8,3300,"3.9",65,64,34.1,350,1150,16,71
2,4,"Q4'15",14,378,4,8,2800,"3.5",45,64,34.1,350,1000,16,100
3,4,"Q3'15",14,378,4,8,2700,"3.6",45,64,34.1,350,1050,16,100
2,4,"Q4'15",14,378,4,8,2000,"2.8",25,64,34.1,350,1000,16,100
3,4,"Q1'16",14,434,4,8,2700,"3.6",45,64,34.1,350,1000,16,100
3,4,"Q3'15",14,568,4,8,2900,"3.8",45,64,34.1,350,1050,16,100
3,4,"Q1'16",14,623,4,8,2800,"3.7",45,64,34.1,350,1050,16,100
3,4,"Q3'15",14,304,2,4,1800,"2.9",15,32,34.1,300,950,12,100
3,4,"Q3'15",14,281,2,4,2300,"2.8",15,32,34.1,300,1000,12,100
3,4,"Q3'15",14,281,2,4,2400,"3",15,32,34.1,300,1000,12,100
3,4,"Q3'15",14,250,4,4,2300,"3.2",45,64,34.1,350,950,16,100
3,4,"Q1'16",14,306,4,4,2300,"3.2",45,64,34.1,350,900,16,100
3,4,"Q3'15",14,304,2,4,2000,"3.1",15,32,34.1,300,1000,12,100
2,4,"Q4'15",14,250,4,4,1900,"2.7",25,64,34.1,350,1000,16,100
3,4,"Q3'15",14,250,4,4,2600,"3.5",45,64,34.1,350,950,16,100
2,4,"Q4'15",14,250,4,4,2700,"3.4",45,64,34.1,350,1000,16,100
1,4,"Q3'15",14,182,4,4,2200,"2.8",35,64,34.1,350,950,16,66
1,4,"Q3'15",14,184.5,4,4,2700,"3.3",65,64,34.1,350,950,16,71
1,4,"Q4'15",14,184.5,4,4,2800,"3.4",65,64,34.1,350,950,16,71
2,4,"Q4'15",14,192,4,4,2300,"3.3",35,64,34.1,350,1000,16,NA
1,4,"Q3'15",14,192,4,4,2500,"3.1",35,64,34.1,350,1100,16,66
1,4,"Q3'15",14,197,4,4,3200,"3.6",65,64,34.1,350,1050,16,71
1,3,"Q2'16",14,NA,4,4,2800,"3.6",65,64,34.1,350,1100,16,71
1,4,"Q3'15",14,213,4,4,2700,"3.5",35,64,34.1,350,1100,16,66
1,4,"Q3'15",14,242.5,4,4,3500,"3.9",91,64,34.1,350,1150,16,64
1,3,"Q2'16",14,NA,4,4,3200,"3.8",65,64,34.1,350,1150,16,71
1,4,"Q3'15",14,218.5,4,4,3300,"3.9",65,64,34.1,350,1150,16,71
3,4,"Q4'16",14,281,2,4,2000,NA,15,32,34.1,300,900,12,100
2,4,"Q4'15",14,117,2,4,2700,NA,35,64,34.1,350,1000,16,NA
1,4,"Q3'15",14,117,2,4,3200,NA,35,64,34.1,350,950,16,66
1,4,"Q3'15",14,117,2,4,3700,NA,51,64,34.1,350,1050,16,65
3,4,"Q3'15",14,304,2,4,2700,NA,28,32,34.1,300,1000,12,100
3,4,"Q3'16",14,304,2,4,2400,NA,28,32,34.1,300,1000,12,100
2,4,"Q4'15",14,225,2,4,1900,NA,25,64,34.1,350,950,16,100
3,4,"Q3'15",14,281,2,4,2300,NA,15,32,34.1,300,1000,12,100
3,4,"Q3'15",14,225,2,4,2700,NA,35,64,34.1,350,900,16,100
1,4,"Q3'15",14,153,2,4,3900,NA,51,64,34.1,350,1150,16,65
1,4,"Q3'15",14,142.5,2,4,3300,NA,35,64,34.1,350,950,16,66
2,4,"Q4'15",14,225,2,4,2700,NA,35,64,34.1,350,950,16,100
1,4,"Q3'15",14,142.5,2,4,3800,NA,51,64,34.1,350,1150,16,65
3,4,"Q3'15",14,281,2,4,1100,"2.7",4.5,16,29.8,300,900,10,100
3,4,"Q3'15",14,281,2,4,1100,"2.8",4.5,16,29.8,300,900,10,100
3,4,"Q3'15",14,393,2,4,1200,"3.1",4.5,16,29.8,300,1000,10,100
3,4,"Q1'15",14,426,2,4,2000,"3",15,16,25.6,300,1000,12,105
3,4,"Q1'15",14,426,2,4,3100,"3.4",28,16,25.6,300,1100,12,105
